,EPS Estimate,Reported EPS,Surprise(%)
2025-12-07 19:00:00-05:00,nan,nan,nan
2025-09-21 20:00:00-04:00,nan,nan,nan
2025-05-18 20:00:00-04:00,nan,nan,nan
2025-03-03 19:00:00-05:00,33.6,nan,nan
2024-12-09 19:00:00-05:00,33.55,32.52,-3.07
2024-09-23 20:00:00-04:00,53.53,51.58,-3.65
2024-05-20 20:00:00-04:00,35.96,36.69,2.02
2024-02-26 19:00:00-05:00,26.28,28.89,9.91
2023-12-04 19:00:00-05:00,31.49,32.55,3.38
2023-09-18 20:00:00-04:00,45.12,46.46,2.97
2023-05-22 20:00:00-04:00,31.42,34.12,8.59
2023-02-27 19:00:00-05:00,21.91,24.64,12.48
