,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 19:00:00-05:00,nan,nan,nan
2025-10-21 20:00:00-04:00,nan,nan,nan
2025-07-22 20:00:00-04:00,nan,nan,nan
2025-04-22 20:00:00-04:00,nan,nan,nan
2025-01-29 19:00:00-05:00,3.42,3.47,1.55
2024-10-23 20:00:00-04:00,3.26,3.34,2.51
2024-07-24 20:00:00-04:00,3.18,3.24,1.98
2024-04-24 20:00:00-04:00,2.9,3.06,5.5
2024-01-24 19:00:00-05:00,3.31,3.35,1.09
2023-10-25 20:00:00-04:00,3.03,3.19,5.29
2023-07-25 20:00:00-04:00,2.94,2.97,0.9
2023-04-26 20:00:00-04:00,2.85,2.86,0.33
