,EPS Estimate,Reported EPS,Surprise(%)
2026-01-25 19:00:00-05:00,nan,nan,nan
2025-10-19 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-01-27 19:00:00-05:00,127.08,139.93,10.11
2024-10-21 20:00:00-04:00,131.0,130.5,-0.38
2024-07-22 20:00:00-04:00,121.21,120.69,-0.43
2024-04-22 20:00:00-04:00,103.97,116.41,11.97
2024-01-29 19:00:00-05:00,121.5,121.56,0.05
2023-10-23 20:00:00-04:00,115.6,125.26,8.36
2023-07-24 20:00:00-04:00,100.33,116.54,16.16
2023-04-24 20:00:00-04:00,88.96,99.89,12.28
