2025-02-24,269.69,270.86,258.69,259.35,2895921,0.0,0.0
2025-02-21,290.89,290.98,267.85,269.35,3467700,0.0,0.0
2025-02-20,307.57,309.41,275.82,281.16,3996700,0.0,0.0
2025-02-19,286.2,293.75,285.1,292.07,1728600,0.0,0.0
2025-02-18,285.8,287.95,281.54,287.58,2165200,0.0,0.0
2025-02-14,292.2,294.41,282.72,285.45,2091800,0.0,0.0
2025-02-13,300.39,301.8,286.57,290.85,1873300,0.0,0.0
2025-02-12,294.33,299.6,293.57,298.32,1305000,0.0,0.0
2025-02-11,307.7,308.36,300.08,302.79,1060900,0.0,0.0
2025-02-10,313.82,314.67,309.23,310.67,661600,0.0,0.0
2025-02-07,314.7,320.41,311.11,312.23,897000,0.0,0.0
2025-02-06,299.73,311.6,298.0,311.07,1490900,0.0,0.0
2025-02-05,303.32,307.82,297.8,298.75,1583300,0.0,0.0
2025-02-04,304.5,307.64,299.35,299.98,1096100,0.0,0.0
2025-02-03,298.3,306.82,296.97,301.82,1082100,0.0,0.0
2025-01-31,315.36,316.97,302.97,307.6,1162700,0.0,0.0
2025-01-30,302.95,311.8,299.0,309.29,1482200,0.0,0.0
2025-01-29,295.0,305.32,293.58,297.79,1944300,0.0,0.0
2025-01-28,311.42,311.42,290.42,293.98,3450900,0.0,0.0
2025-01-27,314.94,325.0,291.91,292.42,4484000,0.0,0.0
2025-01-24,358.07,362.0,352.69,358.02,1150100,0.0,0.0
2025-01-23,355.5,359.67,352.63,354.75,1061500,0.0,0.0
2025-01-22,363.1,365.88,355.23,357.32,1417400,0.0,0.0
2025-01-21,345.0,358.72,342.14,358.0,1892500,0.0,0.0
2025-01-17,339.82,342.67,336.52,337.45,1358000,0.0,0.0
2025-01-16,331.73,337.88,329.54,336.19,1469600,0.0,0.0
2025-01-15,327.73,331.79,326.26,329.42,1438100,0.0,0.0
2025-01-14,318.13,323.95,315.92,319.89,1087800,0.0,0.0
2025-01-13,308.7,315.45,307.29,314.23,798100,0.0,0.0
2025-01-10,309.3,314.64,307.39,313.48,825600,0.0,0.0
2025-01-08,317.57,319.55,307.55,312.2,1165800,0.0,0.0
2025-01-07,328.57,331.22,316.38,319.8,911900,0.0,0.0
2025-01-06,330.61,332.82,327.77,328.05,863500,0.0,0.0
2025-01-03,318.2,327.2,317.1,326.51,693200,0.0,0.0
2025-01-02,318.54,320.55,312.07,315.5,1054500,0.1,0.0
2024-12-31,318.81,319.94,315.62,315.94,691900,0.0,0.0
2024-12-30,319.01,322.29,313.72,318.87,1084600,0.0,0.0
2024-12-27,328.04,329.28,320.28,323.03,582000,0.0,0.0
2024-12-26,330.06,331.26,326.6,330.51,294500,0.0,0.0
2024-12-24,329.7,330.7,327.17,330.7,1196900,0.0,0.0
2024-12-23,327.23,328.32,323.43,327.27,595300,0.0,0.0
2024-12-20,319.47,330.81,319.21,328.3,2080900,0.0,0.0
2024-12-19,324.79,328.57,319.1,322.48,1022400,0.0,0.0
2024-12-18,339.04,339.04,319.52,320.51,1318700,0.0,0.0
2024-12-17,339.89,341.56,332.86,336.32,1136200,0.0,0.0
2024-12-16,337.49,343.33,336.47,342.39,1133500,0.0,0.0
2024-12-13,336.72,340.89,334.68,337.49,1121200,0.0,0.0
2024-12-12,331.98,336.71,331.98,335.99,977000,0.0,0.0
2024-12-11,326.6,334.18,323.02,334.14,1268100,0.0,0.0
2024-12-10,322.53,324.67,316.92,319.79,923700,0.0,0.0
2024-12-09,333.82,335.48,320.88,321.87,1032400,0.0,0.0
2024-12-06,336.7,337.01,330.4,332.36,1081100,0.0,0.0
2024-12-05,333.37,338.98,330.02,334.86,1172700,0.0,0.0
2024-12-04,339.14,339.14,329.9,333.55,1179300,0.0,0.0
2024-12-03,342.04,343.37,338.42,339.63,785600,0.0,0.0
2024-12-02,344.89,347.09,341.66,342.22,650800,0.0,0.0
2024-11-29,347.16,348.38,343.88,344.41,370800,0.0,0.0
2024-11-27,347.82,348.91,340.64,343.83,534400,0.0,0.0
2024-11-26,346.05,350.07,341.55,346.49,851400,0.0,0.0
2024-11-25,343.2,344.34,336.94,342.81,1231500,0.0,0.0
2024-11-22,340.65,343.59,337.83,341.81,853400,0.0,0.0
2024-11-21,335.81,342.17,334.59,339.9,988400,0.0,0.0
2024-11-20,332.17,332.91,327.5,332.23,750500,0.0,0.0
2024-11-19,324.71,332.7,322.93,330.67,823500,0.0,0.0
2024-11-18,323.2,331.94,321.6,328.3,912800,0.0,0.0
2024-11-15,320.26,325.18,319.89,323.22,902000,0.0,0.0
2024-11-14,326.97,328.27,322.75,323.76,779400,0.0,0.0
2024-11-13,328.92,333.7,325.0,326.77,941800,0.0,0.0
2024-11-12,329.04,331.21,322.54,327.16,606500,0.0,0.0
2024-11-11,334.89,334.89,327.0,329.58,1055400,0.0,0.0
2024-11-08,319.87,333.13,319.08,330.87,1305500,0.0,0.0
2024-11-07,312.05,320.88,311.26,320.75,1075200,0.0,0.0
2024-11-06,309.9,312.09,297.98,310.72,2547000,0.0,0.0
2024-11-05,307.54,315.87,306.49,314.52,839100,0.0,0.0
2024-11-04,304.66,308.58,301.46,304.22,713400,0.0,0.0
2024-11-01,305.42,309.47,301.59,303.4,913100,0.0,0.0
2024-10-31,299.04,307.22,293.16,301.53,1423200,0.0,0.0
2024-10-30,311.24,315.78,310.86,311.53,923000,0.0,0.0
2024-10-29,311.9,313.93,309.67,313.33,578300,0.0,0.0
2024-10-28,310.62,315.2,309.8,313.26,767700,0.0,0.0
2024-10-25,310.84,311.03,306.28,308.07,671400,0.0,0.0
2024-10-24,308.73,310.87,306.83,309.77,562700,0.0,0.0
2024-10-23,313.06,314.89,305.19,306.53,940200,0.0,0.0
2024-10-22,314.76,315.8,310.57,312.87,497400,0.0,0.0
2024-10-21,314.47,317.8,313.66,317.53,515300,0.0,0.0
2024-10-18,314.0,314.61,310.53,314.17,449200,0.0,0.0
2024-10-17,316.09,316.17,311.55,313.04,625000,0.0,0.0
2024-10-16,307.26,313.66,306.27,312.12,491200,0.0,0.0
2024-10-15,310.96,312.24,303.97,305.44,618500,0.0,0.0
2024-10-14,310.33,313.46,309.32,310.88,387400,0.0,0.0
2024-10-11,306.25,309.96,303.35,309.32,375100,0.0,0.0
2024-10-10,305.08,307.9,301.77,306.89,594600,0.0,0.0
2024-10-09,309.0,311.24,305.23,307.51,582100,0.0,0.0
2024-10-08,309.51,312.42,308.15,308.57,788100,0.0,0.0
2024-10-07,301.25,308.21,301.25,307.41,812600,0.0,0.0
2024-10-04,304.9,306.36,300.9,305.62,619600,0.0,0.0
2024-10-03,298.86,300.47,295.08,298.3,785500,0.0,0.0
2024-10-02,294.94,299.5,293.31,298.99,545100,0.0,0.0
2024-10-01,297.9,298.6,292.51,295.95,603600,0.09,0.0
2024-09-30,296.55,299.11,294.81,297.96,677200,0.0,0.0
2024-09-27,297.81,301.11,295.01,296.55,818700,0.0,0.0
2024-09-26,301.21,306.31,294.66,296.17,754300,0.0,0.0
2024-09-25,298.83,302.05,296.64,297.75,997200,0.0,0.0
2024-09-24,295.86,298.3,294.27,298.05,686700,0.0,0.0
2024-09-23,293.22,298.0,290.98,295.94,858900,0.0,0.0
2024-09-20,286.79,293.61,281.42,290.71,1349700,0.0,0.0
2024-09-19,281.3,291.52,277.35,289.55,1043500,0.0,0.0
2024-09-18,273.88,279.29,271.79,271.89,632400,0.0,0.0
2024-09-17,273.91,275.59,270.22,273.75,365900,0.0,0.0
2024-09-16,270.48,272.58,267.23,271.37,401400,0.0,0.0
2024-09-13,270.28,272.53,267.99,269.37,476600,0.0,0.0
2024-09-12,264.76,270.2,263.2,268.33,674000,0.0,0.0
2024-09-11,251.8,264.04,250.34,262.92,867600,0.0,0.0
2024-09-10,250.25,251.25,246.75,249.87,682600,0.0,0.0
2024-09-09,251.33,252.36,247.9,249.9,682800,0.0,0.0
2024-09-06,251.96,254.7,246.92,247.76,594400,0.0,0.0
2024-09-05,254.76,254.97,249.99,251.23,808000,0.0,0.0
2024-09-04,255.75,257.51,253.49,255.51,684200,0.0,0.0
2024-09-03,270.72,272.42,255.6,257.44,1250000,0.0,0.0
2024-08-30,271.74,275.49,270.29,274.95,682700,0.0,0.0
2024-08-29,268.83,276.14,266.3,270.88,593400,0.0,0.0
2024-08-28,270.19,271.3,266.79,267.33,649900,0.0,0.0
2024-08-27,269.69,271.87,265.83,270.19,448600,0.0,0.0
2024-08-26,273.11,276.13,270.2,270.84,391800,0.0,0.0
2024-08-23,269.37,274.24,266.76,273.0,504100,0.0,0.0
2024-08-22,269.49,270.83,265.71,267.63,534300,0.0,0.0
2024-08-21,266.46,272.37,265.1,269.19,900500,0.0,0.0
2024-08-20,267.89,269.36,264.06,266.69,456500,0.0,0.0
2024-08-19,265.77,268.16,262.73,267.93,514300,0.0,0.0
2024-08-16,267.75,269.82,263.46,265.72,544100,0.0,0.0
2024-08-15,266.74,270.5,265.03,267.77,584600,0.0,0.0
2024-08-14,262.87,264.2,260.07,263.3,776400,0.0,0.0
2024-08-13,262.56,264.06,256.22,261.83,699400,0.0,0.0
2024-08-12,260.67,262.39,257.39,259.87,652000,0.0,0.0
2024-08-09,262.68,264.83,256.26,259.45,802300,0.0,0.0
