,EPS Estimate,Reported EPS,Surprise(%)
2026-02-08 19:00:00-05:00,nan,nan,nan
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-07-27 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-02-09 19:00:00-05:00,1.82,2.26,23.97
2024-10-29 20:00:00-04:00,1.96,1.99,1.63
2024-07-29 20:00:00-04:00,2.21,2.57,16.38
2024-04-28 20:00:00-04:00,2.1,2.45,16.77
2024-02-13 19:00:00-05:00,2.03,2.49,22.84
2023-10-29 20:00:00-04:00,1.61,2.31,43.69
2023-07-25 20:00:00-04:00,1.58,1.92,21.17
2023-04-25 20:00:00-04:00,1.45,1.73,19.55
