,EPS Estimate,Reported EPS,Surprise(%)
2025-10-26 20:00:00-04:00,nan,nan,nan
2025-07-27 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-02-24 19:00:00-05:00,1.09,nan,nan
2024-10-28 20:00:00-04:00,1.12,0.91,-18.84
2024-07-29 20:00:00-04:00,1.03,1.19,15.05
2024-04-29 20:00:00-04:00,0.99,1.01,1.87
2024-02-26 19:00:00-05:00,1.21,1.02,-15.78
2023-11-06 19:00:00-05:00,0.72,0.96,33.07
2023-08-02 20:00:00-04:00,1.51,1.5,-0.92
2023-05-01 20:00:00-04:00,1.41,1.46,3.86
2023-02-21 19:00:00-05:00,1.46,1.52,3.8
