,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,5.08,5.31,4.55
2024-10-29 20:00:00-04:00,5.11,5.58,9.11
2024-08-05 20:00:00-04:00,5.01,4.97,-0.71
2024-05-01 20:00:00-04:00,3.87,3.96,2.32
2024-02-05 19:00:00-05:00,4.61,4.71,2.27
2023-10-30 20:00:00-04:00,4.67,4.96,6.16
2023-08-02 20:00:00-04:00,4.49,5.0,11.3
2023-04-26 20:00:00-04:00,3.85,3.98,3.45
