,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-28 20:00:00-04:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,1.87,1.87,0.05
2024-10-30 20:00:00-04:00,1.62,1.66,2.69
2024-07-31 20:00:00-04:00,1.64,1.66,0.93
2024-05-01 20:00:00-04:00,1.59,1.64,2.94
2024-02-05 19:00:00-05:00,1.63,1.68,3.07
2023-10-30 20:00:00-04:00,1.58,1.64,4.04
2023-07-31 20:00:00-04:00,1.51,1.57,3.92
2023-05-01 20:00:00-04:00,1.41,1.49,5.48
