,EPS Estimate,Reported EPS,Surprise(%)
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,0.16,0.16,1.26
2024-10-30 20:00:00-04:00,0.16,0.16,-0.92
2024-08-14 20:00:00-04:00,0.2,0.21,3.0
2024-04-29 20:00:00-04:00,0.16,0.18,9.38
2024-02-05 19:00:00-05:00,0.15,0.16,3.09
2023-10-30 20:00:00-04:00,0.15,0.16,4.93
2023-08-15 20:00:00-04:00,0.18,0.19,5.88
2023-05-01 20:00:00-04:00,0.18,0.18,-4.07
2023-02-06 19:00:00-05:00,0.18,0.19,5.2
2022-10-31 20:00:00-04:00,0.18,0.18,1.93
2022-08-16 20:00:00-04:00,0.24,0.24,2.09
