,EPS Estimate,Reported EPS,Surprise(%)
2025-10-28 20:00:00-04:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-19 19:00:00-05:00,0.53,nan,nan
2024-10-30 20:00:00-04:00,1.34,1.43,6.75
2024-07-31 20:00:00-04:00,0.92,1.1,19.54
2024-05-01 20:00:00-04:00,0.91,1.03,13.44
2024-02-14 19:00:00-05:00,0.6,0.64,6.48
2023-11-01 20:00:00-04:00,1.32,1.42,7.37
2023-08-02 20:00:00-04:00,0.75,0.79,5.85
2023-04-26 20:00:00-04:00,0.71,0.79,11.56
2023-02-15 19:00:00-05:00,0.24,0.26,6.96
