,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-19 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,1.01,1.08,7.25
2024-10-21 20:00:00-04:00,1.07,1.09,1.74
2024-07-22 20:00:00-04:00,1.14,1.22,6.7
2024-04-22 20:00:00-04:00,0.9,0.94,4.64
2024-01-29 19:00:00-05:00,0.86,0.87,0.75
2023-10-23 20:00:00-04:00,0.87,0.94,7.61
2023-07-26 20:00:00-04:00,0.95,1.03,7.94
2023-04-26 20:00:00-04:00,0.77,0.91,17.63
