,EPS Estimate,Reported EPS,Surprise(%)
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-22 20:00:00-04:00,nan,nan,nan
2025-01-29 19:00:00-05:00,0.89,0.85,-4.92
2024-10-21 20:00:00-04:00,0.83,0.82,-1.27
2024-07-22 20:00:00-04:00,1.06,1.06,-0.03
2024-04-24 20:00:00-04:00,0.98,1.0,1.97
2024-01-29 19:00:00-05:00,0.96,0.97,1.43
2023-10-25 20:00:00-04:00,0.8,0.9,13.05
2023-07-26 20:00:00-04:00,0.91,1.01,11.37
2023-04-26 20:00:00-04:00,0.78,0.94,21.02
2023-01-30 19:00:00-05:00,0.79,0.86,9.04
2022-10-26 20:00:00-04:00,0.69,0.69,-0.31
