,EPS Estimate,Reported EPS,Surprise(%)
2025-11-04 19:00:00-05:00,nan,nan,nan
2025-08-05 20:00:00-04:00,nan,nan,nan
2025-05-05 20:00:00-04:00,nan,nan,nan
2025-02-26 19:00:00-05:00,0.85,nan,nan
2024-11-06 19:00:00-05:00,1.2,5.4,350.94
2024-08-07 20:00:00-04:00,1.38,0.9,-34.78
2024-05-07 20:00:00-04:00,0.7,-0.24,-134.16
2024-02-27 19:00:00-05:00,-0.04,-0.55,-1471.43
2023-11-06 19:00:00-05:00,1.58,nan,nan
2023-08-08 20:00:00-04:00,0.82,1.17,42.68
2023-05-08 20:00:00-04:00,-0.02,nan,nan
2023-02-28 19:00:00-05:00,4.63,-0.73,-115.77
