,EPS Estimate,Reported EPS,Surprise(%)
2026-02-25 19:00:00-05:00,nan,nan,nan
2025-11-24 19:00:00-05:00,nan,nan,nan
2025-08-26 20:00:00-04:00,nan,nan,nan
2025-05-28 20:00:00-04:00,nan,nan,nan
2025-02-26 19:00:00-05:00,nan,nan,nan
2024-11-20 19:00:00-05:00,1.78,1.87,4.88
2024-08-27 20:00:00-04:00,1.45,1.56,7.28
2024-05-29 20:00:00-04:00,1.79,1.8,0.81
2024-02-28 19:00:00-05:00,1.69,1.94,14.8
2023-11-27 19:00:00-05:00,1.39,1.58,13.55
2023-08-22 20:00:00-04:00,1.07,1.15,7.49
2023-05-30 20:00:00-04:00,1.34,1.54,14.53
