,EPS Estimate,Reported EPS,Surprise(%)
2026-01-25 19:00:00-05:00,nan,nan,nan
2025-10-26 20:00:00-04:00,nan,nan,nan
2025-07-22 20:00:00-04:00,nan,nan,nan
2025-04-22 20:00:00-04:00,nan,nan,nan
2025-01-27 19:00:00-05:00,1.5,1.63,8.88
2024-10-28 20:00:00-04:00,5.03,5.2,3.37
2024-07-24 20:00:00-04:00,2.75,3.21,16.53
2024-04-24 20:00:00-04:00,1.33,1.77,32.89
2024-01-31 19:00:00-05:00,1.13,1.25,10.65
2023-10-25 20:00:00-04:00,3.46,3.85,11.18
2023-07-26 20:00:00-04:00,1.55,1.82,17.76
2023-05-03 20:00:00-04:00,-0.7,-0.23,67.27
