,EPS Estimate,Reported EPS,Surprise(%)
2025-11-04 19:00:00-05:00,nan,nan,nan
2025-08-05 20:00:00-04:00,nan,nan,nan
2025-05-06 20:00:00-04:00,nan,nan,nan
2025-02-19 19:00:00-05:00,1.0,nan,nan
2024-11-06 19:00:00-05:00,0.76,0.9,18.17
2024-08-07 20:00:00-04:00,0.56,0.55,-2.12
2024-05-08 20:00:00-04:00,0.39,0.73,87.9
2024-02-21 19:00:00-05:00,0.66,1.4,112.99
2023-11-01 20:00:00-04:00,0.4,0.71,76.54
2023-08-07 20:00:00-04:00,0.26,0.38,44.52
2023-05-03 20:00:00-04:00,0.11,0.23,115.74
2023-02-22 19:00:00-05:00,0.21,0.24,12.96
