,EPS Estimate,Reported EPS,Surprise(%)
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-07-28 20:00:00-04:00,nan,nan,nan
2025-04-28 20:00:00-04:00,nan,nan,nan
2025-02-25 19:00:00-05:00,1.6,nan,nan
2024-10-29 20:00:00-04:00,1.6,1.67,4.15
2024-07-30 20:00:00-04:00,1.64,1.74,6.01
2024-04-30 20:00:00-04:00,1.53,1.63,6.79
2024-02-20 19:00:00-05:00,1.44,1.4,-2.71
2023-10-31 20:00:00-04:00,1.47,1.52,3.4
2023-08-01 20:00:00-04:00,1.41,1.51,7.13
2023-05-02 20:00:00-04:00,1.19,1.29,8.37
2023-02-27 19:00:00-05:00,1.18,1.43,20.96
