,EPS Estimate,Reported EPS,Surprise(%)
2026-02-09 19:00:00-05:00,nan,nan,nan
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-07-28 20:00:00-04:00,nan,nan,nan
2025-04-28 20:00:00-04:00,nan,nan,nan
2025-02-11 19:00:00-05:00,0.3,0.45,48.03
2024-10-29 20:00:00-04:00,0.61,0.54,-11.28
2024-07-30 20:00:00-04:00,0.62,0.86,39.82
2024-04-30 20:00:00-04:00,0.56,0.74,31.14
2024-02-12 19:00:00-05:00,0.71,1.06,48.38
2023-11-07 19:00:00-05:00,0.49,0.64,31.12
2023-08-01 20:00:00-04:00,0.54,0.59,9.01
2023-04-30 20:00:00-04:00,0.1,0.44,325.12
