,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-11-03 19:00:00-05:00,nan,nan,nan
2025-07-27 20:00:00-04:00,nan,nan,nan
2025-05-04 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,0.54,0.59,8.46
2024-11-05 19:00:00-05:00,0.48,0.51,6.19
2024-07-29 20:00:00-04:00,0.48,0.48,0.83
2024-05-06 20:00:00-04:00,0.4,0.44,8.82
2024-01-29 19:00:00-05:00,0.49,0.81,64.8
2023-10-30 20:00:00-04:00,0.54,0.57,4.88
2023-07-31 20:00:00-04:00,0.45,0.48,6.81
2023-05-01 20:00:00-04:00,0.41,0.42,3.42
