,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-26 20:00:00-04:00,nan,nan,nan
2025-07-27 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,1.08,1.09,1.11
2024-10-28 20:00:00-04:00,0.92,0.92,0.5
2024-07-29 20:00:00-04:00,0.68,0.69,2.04
2024-04-29 20:00:00-04:00,0.61,0.62,1.75
2024-01-29 19:00:00-05:00,0.77,0.77,-0.32
2023-10-30 20:00:00-04:00,0.68,0.7,3.44
2023-07-31 20:00:00-04:00,0.57,0.58,1.49
2023-05-01 20:00:00-04:00,0.56,0.6,6.36
