,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 19:00:00-05:00,nan,nan,nan
2025-10-14 20:00:00-04:00,nan,nan,nan
2025-07-15 20:00:00-04:00,nan,nan,nan
2025-04-15 20:00:00-04:00,nan,nan,nan
2025-01-29 19:00:00-05:00,1.46,1.69,15.83
2024-10-16 20:00:00-04:00,0.92,1.01,9.71
2024-07-17 20:00:00-04:00,0.99,0.96,-2.54
2024-04-17 20:00:00-04:00,0.96,0.98,1.67
2024-01-24 19:00:00-05:00,0.95,1.11,16.82
2023-10-18 20:00:00-04:00,1.01,0.94,-7.38
2023-07-19 20:00:00-04:00,0.92,0.93,1.03
2023-04-19 20:00:00-04:00,0.96,0.97,1.41
