,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-11-02 19:00:00-05:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-04-28 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,1.6,1.61,0.88
2024-11-04 19:00:00-05:00,1.41,1.37,-3.15
2024-08-05 20:00:00-04:00,1.33,1.35,1.66
2024-04-30 20:00:00-04:00,1.2,1.15,-4.46
2024-02-06 19:00:00-05:00,1.4,1.26,-10.17
2023-10-31 20:00:00-04:00,1.28,1.44,12.94
2023-08-01 20:00:00-04:00,1.24,1.41,13.51
2023-05-02 20:00:00-04:00,1.13,1.06,-6.13
