,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-10-29 20:00:00-04:00,nan,nan,nan
2025-07-30 20:00:00-04:00,nan,nan,nan
2025-04-23 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,1.46,1.67,14.7
2024-10-30 20:00:00-04:00,1.49,1.8,20.71
2024-07-25 20:00:00-04:00,1.63,2.07,27.22
2024-04-24 20:00:00-04:00,-4.44,-4.4,0.8
2024-02-01 19:00:00-05:00,1.53,1.7,11.13
2023-10-25 20:00:00-04:00,1.76,2.0,13.64
2023-07-26 20:00:00-04:00,1.98,1.75,-11.43
2023-04-26 20:00:00-04:00,1.97,2.05,3.92
