,EPS Estimate,Reported EPS,Surprise(%)
2025-11-24 19:00:00-05:00,nan,nan,nan
2025-08-26 20:00:00-04:00,nan,nan,nan
2025-06-08 20:00:00-04:00,nan,nan,nan
2025-02-26 19:00:00-05:00,nan,nan,nan
2024-11-25 19:00:00-05:00,2.12,2.17,2.49
2024-08-28 20:00:00-04:00,2.0,2.15,7.4
2024-06-09 20:00:00-04:00,1.77,1.87,5.7
2024-02-28 19:00:00-05:00,1.95,2.09,7.22
2023-11-20 19:00:00-05:00,1.99,2.07,3.84
2023-08-22 20:00:00-04:00,1.73,1.91,10.7
2023-05-24 20:00:00-04:00,1.55,1.55,-0.19
2023-02-22 19:00:00-05:00,1.81,1.86,2.85
