,EPS Estimate,Reported EPS,Surprise(%)
2025-11-30 19:00:00-05:00,nan,nan,nan
2025-08-25 20:00:00-04:00,nan,nan,nan
2025-05-26 20:00:00-04:00,nan,nan,nan
2025-02-25 19:00:00-05:00,nan,nan,nan
2024-12-02 19:00:00-05:00,2.44,2.41,-1.32
2024-08-27 20:00:00-04:00,2.36,2.56,8.59
2024-05-28 20:00:00-04:00,2.38,2.44,2.72
2024-02-27 19:00:00-05:00,2.26,2.29,1.15
2023-11-28 19:00:00-05:00,2.06,2.11,2.39
2023-08-29 20:00:00-04:00,1.9,2.12,11.81
2023-05-30 20:00:00-04:00,1.61,1.69,5.0
2023-02-28 19:00:00-05:00,1.36,1.68,23.21
