,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-11-04 19:00:00-05:00,nan,nan,nan
2025-08-05 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,2.04,2.39,17.44
2024-11-06 19:00:00-05:00,6.07,6.13,1.03
2024-08-07 20:00:00-04:00,3.06,3.51,14.7
2024-05-01 20:00:00-04:00,-0.24,0.21,188.82
2024-02-07 19:00:00-05:00,1.68,1.72,2.32
2023-11-01 20:00:00-04:00,4.93,5.41,9.79
2023-08-02 20:00:00-04:00,2.32,2.89,24.82
2023-05-03 20:00:00-04:00,-0.04,-0.2,-396.4
