,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 19:00:00-05:00,nan,nan,nan
2025-11-05 19:00:00-05:00,nan,nan,nan
2025-07-30 20:00:00-04:00,nan,nan,nan
2025-04-30 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,2.98,3.43,15.18
2024-11-06 19:00:00-05:00,3.77,3.81,1.11
2024-07-31 20:00:00-04:00,3.31,3.5,5.8
2024-05-01 20:00:00-04:00,2.97,3.17,6.76
2024-01-31 19:00:00-05:00,2.4,2.68,11.66
2023-11-08 19:00:00-05:00,3.43,3.42,-0.16
2023-08-02 20:00:00-04:00,2.91,2.96,1.59
2023-05-03 20:00:00-04:00,2.74,2.86,4.24
