,EPS Estimate,Reported EPS,Surprise(%)
2026-02-08 19:00:00-05:00,nan,nan,nan
2025-10-21 20:00:00-04:00,nan,nan,nan
2025-07-22 20:00:00-04:00,nan,nan,nan
2025-04-22 20:00:00-04:00,nan,nan,nan
2025-02-10 19:00:00-05:00,0.5,0.54,8.22
2024-10-23 20:00:00-04:00,0.82,0.77,-6.3
2024-07-24 20:00:00-04:00,0.84,0.87,3.03
2024-04-24 20:00:00-04:00,0.51,0.62,21.98
2024-02-05 19:00:00-05:00,0.51,0.53,3.9
2023-10-25 20:00:00-04:00,0.79,0.89,12.13
2023-07-26 20:00:00-04:00,0.77,0.79,2.77
2023-04-24 20:00:00-04:00,0.48,0.52,7.47
