,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-10-20 20:00:00-04:00,nan,nan,nan
2025-07-21 20:00:00-04:00,nan,nan,nan
2025-04-22 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,1.5,1.55,3.47
2024-10-21 20:00:00-04:00,1.82,1.91,4.83
2024-07-22 20:00:00-04:00,1.57,1.59,1.36
2024-04-22 20:00:00-04:00,1.41,1.5,6.26
2024-02-07 19:00:00-05:00,1.45,1.36,-5.98
2023-10-18 20:00:00-04:00,1.61,1.67,3.66
2023-07-19 20:00:00-04:00,1.47,1.6,8.58
2023-04-19 20:00:00-04:00,1.34,1.38,2.7
