,EPS Estimate,Reported EPS,Surprise(%)
2026-01-25 19:00:00-05:00,nan,nan,nan
2025-10-26 20:00:00-04:00,nan,nan,nan
2025-07-27 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-01-27 19:00:00-05:00,3.36,3.84,14.32
2024-10-27 20:00:00-04:00,3.45,3.67,6.42
2024-07-28 20:00:00-04:00,2.97,3.36,13.06
2024-04-28 20:00:00-04:00,2.87,2.91,1.56
2024-01-28 19:00:00-05:00,3.04,3.43,12.89
2023-10-23 20:00:00-04:00,3.21,3.5,8.99
2023-07-23 20:00:00-04:00,2.86,3.21,12.34
2023-04-18 20:00:00-04:00,2.42,2.53,4.6
