,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-11-03 19:00:00-05:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-05-04 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,1.68,1.73,3.1
2024-11-05 19:00:00-05:00,1.85,1.9,2.89
2024-08-05 20:00:00-04:00,1.68,1.72,2.43
2024-05-06 20:00:00-04:00,1.87,1.92,2.64
2024-01-30 19:00:00-05:00,1.73,2.09,21.08
2023-10-24 20:00:00-04:00,1.48,1.46,-1.13
2023-07-19 20:00:00-04:00,1.57,1.59,1.06
2023-04-25 20:00:00-04:00,1.9,1.96,3.11
