,EPS Estimate,Reported EPS,Surprise(%)
2026-01-28 19:00:00-05:00,nan,nan,nan
2025-10-28 20:00:00-04:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-01-30 19:00:00-05:00,2.81,2.83,0.71
2024-10-30 20:00:00-04:00,2.8,2.84,1.37
2024-07-31 20:00:00-04:00,2.61,2.73,4.51
2024-04-29 20:00:00-04:00,2.29,2.4,4.88
2024-01-31 19:00:00-05:00,2.47,2.55,3.21
2023-10-30 20:00:00-04:00,2.34,2.47,5.72
2023-07-31 20:00:00-04:00,2.11,2.21,4.7
2023-05-01 20:00:00-04:00,1.78,1.88,5.45
