,EPS Estimate,Reported EPS,Surprise(%)
2026-02-15 19:00:00-05:00,nan,nan,nan
2025-10-26 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-02-17 19:00:00-05:00,0.49,0.69,40.53
2024-10-28 20:00:00-04:00,0.06,0.12,99.17
2024-07-22 20:00:00-04:00,-0.2,-0.08,59.63
2024-04-22 20:00:00-04:00,0.64,0.82,28.8
2024-02-12 19:00:00-05:00,0.53,0.48,-8.97
2023-10-24 20:00:00-04:00,-0.08,0.3,473.46
2023-07-24 20:00:00-04:00,-0.26,-0.17,35.1
2023-04-25 20:00:00-04:00,1.27,1.7,34.09
