,EPS Estimate,Reported EPS,Surprise(%)
2026-01-21 19:00:00-05:00,nan,nan,nan
2025-10-20 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-21 20:00:00-04:00,nan,nan,nan
2025-01-23 19:00:00-05:00,1.1,1.1,0.46
2024-10-21 20:00:00-04:00,1.18,1.19,1.17
2024-07-21 20:00:00-04:00,1.15,1.15,0.26
2024-04-21 20:00:00-04:00,1.12,1.15,2.73
2024-01-22 19:00:00-05:00,1.07,1.08,0.56
2023-10-23 20:00:00-04:00,1.18,1.22,3.54
2023-07-24 20:00:00-04:00,1.17,1.21,3.86
2023-04-24 20:00:00-04:00,1.2,1.2,0.26
