,EPS Estimate,Reported EPS,Surprise(%)
2025-11-16 19:00:00-05:00,nan,nan,nan
2025-08-17 20:00:00-04:00,nan,nan,nan
2025-05-18 20:00:00-04:00,nan,nan,nan
2025-02-24 19:00:00-05:00,nan,nan,nan
2024-11-18 19:00:00-05:00,1.57,1.65,5.1
2024-08-19 20:00:00-04:00,1.35,1.57,16.38
2024-05-19 20:00:00-04:00,1.39,1.41,1.81
2024-02-19 19:00:00-05:00,1.59,1.63,2.74
2023-11-19 19:00:00-05:00,1.87,1.99,6.4
2023-08-16 20:00:00-04:00,2.04,2.19,7.45
2023-05-15 20:00:00-04:00,1.95,2.12,8.75
2023-02-20 19:00:00-05:00,1.85,2.02,8.94
