,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-22 20:00:00-04:00,nan,nan,nan
2025-07-23 20:00:00-04:00,nan,nan,nan
2025-04-24 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,0.49,0.8,61.94
2024-10-24 20:00:00-04:00,1.33,1.62,22.25
2024-07-25 20:00:00-04:00,2.07,2.42,16.66
2024-04-25 20:00:00-04:00,2.08,2.26,8.41
2024-02-05 19:00:00-05:00,0.44,0.45,3.45
2023-10-23 20:00:00-04:00,1.57,2.0,27.69
2023-07-27 20:00:00-04:00,2.03,2.1,3.3
2023-04-24 20:00:00-04:00,2.09,2.11,0.76
