,EPS Estimate,Reported EPS,Surprise(%)
2026-02-09 19:00:00-05:00,nan,nan,nan
2025-10-20 20:00:00-04:00,nan,nan,nan
2025-07-21 20:00:00-04:00,nan,nan,nan
2025-04-21 20:00:00-04:00,nan,nan,nan
2025-02-11 19:00:00-05:00,2.44,2.52,3.07
2024-10-22 20:00:00-04:00,2.65,2.68,0.96
2024-07-23 20:00:00-04:00,2.53,2.56,1.05
2024-04-23 20:00:00-04:00,2.45,2.5,2.0
2024-02-13 19:00:00-05:00,2.28,2.37,3.84
2023-10-24 20:00:00-04:00,2.22,2.25,1.25
2023-07-25 20:00:00-04:00,2.2,2.3,4.5
2023-04-25 20:00:00-04:00,2.38,2.42,1.88
