,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-10-28 20:00:00-04:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,3.49,3.15,-9.66
2024-10-30 20:00:00-04:00,3.86,2.56,-33.65
2024-07-31 20:00:00-04:00,3.62,4.38,21.15
2024-05-01 20:00:00-04:00,3.53,3.87,9.73
2024-01-31 19:00:00-05:00,4.28,6.9,61.28
2023-11-01 20:00:00-04:00,3.41,3.7,8.53
2023-08-02 20:00:00-04:00,3.12,3.27,4.7
2023-05-03 20:00:00-04:00,2.9,3.23,11.45
