,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 19:00:00-05:00,nan,nan,nan
2025-11-11 19:00:00-05:00,nan,nan,nan
2025-08-04 20:00:00-04:00,nan,nan,nan
2025-05-04 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,1.45,1.76,21.46
2024-11-13 19:00:00-05:00,1.1,1.14,3.48
2024-08-06 20:00:00-04:00,1.19,1.39,16.48
2024-05-06 20:00:00-04:00,1.1,1.21,10.18
2024-02-06 19:00:00-05:00,0.99,1.22,23.56
2023-11-07 19:00:00-05:00,0.7,0.82,17.36
2023-08-08 20:00:00-04:00,0.95,1.03,8.08
2023-05-09 20:00:00-04:00,0.93,0.93,-0.07
