,EPS Estimate,Reported EPS,Surprise(%)
2025-12-01 19:00:00-05:00,nan,nan,nan
2025-09-01 20:00:00-04:00,nan,nan,nan
2025-05-27 20:00:00-04:00,nan,nan,nan
2025-02-26 19:00:00-05:00,nan,nan,nan
2024-12-03 19:00:00-05:00,0.42,0.42,-0.77
2024-09-03 20:00:00-04:00,0.36,0.37,2.86
2024-05-29 20:00:00-04:00,0.36,0.38,5.96
2024-02-28 19:00:00-05:00,0.33,0.41,22.55
2023-11-28 19:00:00-05:00,0.44,0.42,-5.46
2023-08-30 20:00:00-04:00,0.41,0.4,-2.79
2023-05-31 20:00:00-04:00,0.4,0.4,1.14
2023-03-01 19:00:00-05:00,0.45,0.4,-11.54
