,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 19:00:00-05:00,nan,nan,nan
2025-10-29 20:00:00-04:00,nan,nan,nan
2025-07-23 20:00:00-04:00,nan,nan,nan
2025-04-23 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,2.19,2.12,-3.42
2024-10-31 20:00:00-04:00,2.33,2.57,10.14
2024-07-25 20:00:00-04:00,2.27,2.26,-0.32
2024-04-25 20:00:00-04:00,2.04,2.38,16.46
2024-02-07 19:00:00-05:00,1.6,1.72,7.3
2023-10-26 20:00:00-04:00,1.78,2.17,22.08
2023-07-27 20:00:00-04:00,1.73,2.02,16.84
2023-05-01 20:00:00-04:00,1.64,1.69,3.21
