,EPS Estimate,Reported EPS,Surprise(%)
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-07-27 20:00:00-04:00,nan,nan,nan
2025-04-27 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,0.07,-0.02,-130.77
2025-01-05 19:00:00-05:00,nan,nan,nan
2024-10-29 20:00:00-04:00,0.1,0.06,-40.99
2024-07-29 20:00:00-04:00,0.09,0.08,-15.05
2024-04-29 20:00:00-04:00,0.1,0.13,28.71
2024-02-05 19:00:00-05:00,0.11,0.1,-8.16
2023-10-25 20:00:00-04:00,0.11,0.1,-12.62
2023-07-25 20:00:00-04:00,0.12,1.02,764.41
2023-04-25 20:00:00-04:00,0.11,0.1,-8.01
