,EPS Estimate,Reported EPS,Surprise(%)
2026-01-25 19:00:00-05:00,nan,nan,nan
2025-10-19 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-01-26 19:00:00-05:00,0.96,1.13,18.2
2024-10-20 20:00:00-04:00,0.92,0.93,0.65
2024-07-21 20:00:00-04:00,0.92,1.04,12.68
2024-04-22 20:00:00-04:00,1.44,1.56,8.59
2024-01-23 19:00:00-05:00,1.38,1.45,5.17
2023-10-22 20:00:00-04:00,1.18,1.35,14.62
2023-07-19 20:00:00-04:00,1.1,1.14,3.88
2023-04-19 20:00:00-04:00,1.23,1.0,-18.8
