,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 19:00:00-05:00,nan,nan,nan
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-04-22 20:00:00-04:00,nan,nan,nan
2025-01-29 19:00:00-05:00,5.02,5.14,2.41
2024-10-29 20:00:00-04:00,5.34,5.17,-3.12
2024-08-05 20:00:00-04:00,5.54,5.99,8.14
2024-04-24 20:00:00-04:00,5.14,5.6,9.04
2024-02-04 19:00:00-05:00,4.75,5.23,10.01
2023-10-30 20:00:00-04:00,4.79,5.52,15.17
2023-07-31 20:00:00-04:00,4.58,5.55,21.09
2023-04-26 20:00:00-04:00,3.78,4.91,29.93
