,EPS Estimate,Reported EPS,Surprise(%)
2026-02-16 19:00:00-05:00,nan,nan,nan
2025-11-03 19:00:00-05:00,nan,nan,nan
2025-07-28 20:00:00-04:00,nan,nan,nan
2025-04-28 20:00:00-04:00,nan,nan,nan
2025-02-18 19:00:00-05:00,3.93,4.44,12.89
2024-11-05 19:00:00-05:00,1.72,2.58,49.68
2024-07-30 20:00:00-04:00,1.92,2.5,30.43
2024-04-30 20:00:00-04:00,1.91,1.39,-27.1
2024-02-20 19:00:00-05:00,3.71,3.94,6.19
2023-10-31 20:00:00-04:00,1.26,1.41,11.56
2023-08-01 20:00:00-04:00,1.49,1.6,7.69
2023-05-02 20:00:00-04:00,1.61,1.85,14.71
