,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-10-28 20:00:00-04:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,1.84,1.98,7.9
2024-10-30 20:00:00-04:00,1.64,1.78,8.47
2024-07-31 20:00:00-04:00,1.96,1.98,1.0
2024-05-01 20:00:00-04:00,2.04,2.03,-0.6
2024-02-07 19:00:00-05:00,2.09,2.4,15.01
2023-11-01 20:00:00-04:00,2.08,2.16,3.62
2023-08-02 20:00:00-04:00,1.95,1.84,-5.52
2023-05-03 20:00:00-04:00,2.05,2.38,16.05
