,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-11-02 19:00:00-05:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,1.89,2.22,17.46
2024-11-04 19:00:00-05:00,1.72,1.85,7.26
2024-07-31 20:00:00-04:00,1.76,1.64,-6.67
2024-05-01 20:00:00-04:00,1.78,1.72,-3.32
2024-02-07 19:00:00-05:00,1.72,1.91,10.76
2023-10-31 20:00:00-04:00,1.77,1.71,-3.18
2023-08-02 20:00:00-04:00,1.65,1.7,3.03
2023-05-08 20:00:00-04:00,1.47,1.42,-3.2
