,EPS Estimate,Reported EPS,Surprise(%)
2025-12-08 19:00:00-05:00,nan,nan,nan
2025-09-09 20:00:00-04:00,nan,nan,nan
2025-06-10 20:00:00-04:00,nan,nan,nan
2025-03-11 20:00:00-04:00,nan,nan,nan
2024-12-10 19:00:00-05:00,4.66,4.81,3.17
2024-09-11 20:00:00-04:00,4.53,4.65,2.68
2024-06-12 20:00:00-04:00,4.39,4.48,2.06
2024-03-13 20:00:00-04:00,4.38,4.48,2.3
2023-12-12 19:00:00-05:00,4.14,4.27,3.21
2023-09-13 20:00:00-04:00,3.98,4.09,2.79
2023-06-14 20:00:00-04:00,3.79,3.91,3.25
2023-03-14 20:00:00-04:00,3.68,3.8,3.25
