,EPS Estimate,Reported EPS,Surprise(%)
2026-01-26 19:00:00-05:00,nan,nan,nan
2025-10-20 20:00:00-04:00,nan,nan,nan
2025-07-21 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-01-28 19:00:00-05:00,9.05,9.36,3.47
2024-10-22 20:00:00-04:00,8.92,8.1,-9.16
2024-07-23 20:00:00-04:00,8.53,8.72,2.24
2024-04-21 20:00:00-04:00,8.2,8.39,2.32
2024-01-23 19:00:00-05:00,7.7,7.2,-6.48
2023-10-24 20:00:00-04:00,7.56,6.96,-7.99
2023-07-25 20:00:00-04:00,7.38,7.44,0.85
2023-04-23 20:00:00-04:00,7.21,7.25,0.61
