,EPS Estimate,Reported EPS,Surprise(%)
2025-02-17 19:00:00-05:00,2.15,2.71,26.28
2024-11-03 19:00:00-05:00,2.64,3.82,44.8
2024-08-05 20:00:00-04:00,1.72,2.58,50.39
2024-05-08 20:00:00-04:00,1.38,2.78,101.45
2024-02-26 19:00:00-05:00,1.92,-0.11,-105.73
2023-11-05 19:00:00-05:00,1.42,2.26,58.82
2023-08-02 20:00:00-04:00,0.73,2.56,249.49
2023-05-03 20:00:00-04:00,0.88,0.29,-67.21
2023-02-15 19:00:00-05:00,1.24,0.1,-91.9
2022-11-07 19:00:00-05:00,0.71,-0.57,-180.51
2022-08-03 20:00:00-04:00,0.54,-0.34,-163.16
2022-05-11 20:00:00-04:00,0.7,0.32,-54.15
