,EPS Estimate,Reported EPS,Surprise(%)
2026-02-01 19:00:00-05:00,nan,nan,nan
2025-10-29 20:00:00-04:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-05-04 20:00:00-04:00,nan,nan,nan
2025-02-03 19:00:00-05:00,1.93,2.04,5.97
2024-10-31 20:00:00-04:00,1.57,1.46,-7.12
2024-08-04 20:00:00-04:00,1.51,1.51,0.27
2024-05-05 20:00:00-04:00,1.38,2.25,63.04
2024-02-04 19:00:00-05:00,1.87,2.29,22.79
2023-10-29 20:00:00-04:00,1.55,1.82,17.67
2023-08-01 20:00:00-04:00,1.54,1.49,-3.04
2023-05-01 20:00:00-04:00,1.39,1.38,-0.96
