,EPS Estimate,Reported EPS,Surprise(%)
2026-02-10 19:00:00-05:00,nan,nan,nan
2025-11-04 19:00:00-05:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-02-12 19:00:00-05:00,3.88,4.04,4.02
2024-11-06 19:00:00-05:00,3.38,3.74,10.79
2024-07-31 20:00:00-04:00,3.01,3.24,7.71
2024-05-01 20:00:00-04:00,2.53,2.81,11.2
2024-02-07 19:00:00-05:00,3.63,3.9,7.41
2023-11-01 20:00:00-04:00,3.02,3.19,5.72
2023-08-02 20:00:00-04:00,2.51,2.65,5.58
2023-05-03 20:00:00-04:00,2.05,2.22,8.33
