,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 19:00:00-05:00,nan,nan,nan
2025-11-04 19:00:00-05:00,nan,nan,nan
2025-08-04 20:00:00-04:00,nan,nan,nan
2025-05-20 20:00:00-04:00,nan,nan,nan
2025-02-05 19:00:00-05:00,4.49,4.82,7.37
2024-11-06 19:00:00-05:00,2.41,2.54,5.56
2024-08-06 20:00:00-04:00,2.47,2.7,9.23
2024-05-22 20:00:00-04:00,1.66,1.71,2.89
2024-02-07 19:00:00-05:00,3.54,4.17,17.84
2023-11-07 19:00:00-05:00,1.93,2.1,8.79
2023-08-09 20:00:00-04:00,2.13,2.34,9.73
2023-05-24 20:00:00-04:00,0.61,0.9,46.37
