,EPS Estimate,Reported EPS,Surprise(%)
2026-01-28 19:00:00-05:00,nan,nan,nan
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-07-22 20:00:00-04:00,nan,nan,nan
2025-04-23 20:00:00-04:00,nan,nan,nan
2025-01-30 19:00:00-05:00,2.12,2.16,2.03
2024-10-29 20:00:00-04:00,2.91,3.0,2.92
2024-07-24 20:00:00-04:00,2.57,2.65,3.3
2024-04-25 20:00:00-04:00,2.23,2.31,3.76
2024-02-01 19:00:00-05:00,2.77,2.79,0.84
2023-10-26 20:00:00-04:00,2.86,2.95,3.25
2023-07-26 20:00:00-04:00,2.81,2.91,3.69
2023-04-26 20:00:00-04:00,2.46,2.46,0.11
