,EPS Estimate,Reported EPS,Surprise(%)
2026-01-20 19:00:00-05:00,nan,nan,nan
2025-10-19 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-01-22 19:00:00-05:00,1.2,1.3,7.97
2024-10-21 20:00:00-04:00,1.38,1.47,6.84
2024-07-22 20:00:00-04:00,1.17,1.22,4.56
2024-04-22 20:00:00-04:00,1.07,1.2,12.3
2024-01-22 19:00:00-05:00,1.47,1.49,1.57
2023-10-23 20:00:00-04:00,1.82,1.85,1.85
2023-07-24 20:00:00-04:00,1.76,1.87,6.13
2023-04-24 20:00:00-04:00,1.78,1.85,4.12
