,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 19:00:00-05:00,nan,nan,nan
2025-10-27 20:00:00-04:00,nan,nan,nan
2025-07-28 20:00:00-04:00,nan,nan,nan
2025-04-28 20:00:00-04:00,nan,nan,nan
2025-02-04 19:00:00-05:00,1.01,1.42,40.04
2024-10-29 20:00:00-04:00,1.01,0.98,-3.07
2024-07-30 20:00:00-04:00,1.01,0.94,-6.62
2024-04-30 20:00:00-04:00,1.03,1.22,18.79
2024-02-06 19:00:00-05:00,1.08,1.37,27.44
2023-10-24 20:00:00-04:00,1.12,0.94,-16.29
2023-07-25 20:00:00-04:00,1.1,1.24,12.9
2023-04-25 20:00:00-04:00,1.1,1.16,5.26
