,EPS Estimate,Reported EPS,Surprise(%)
2026-01-26 19:00:00-05:00,nan,nan,nan
2025-10-20 20:00:00-04:00,nan,nan,nan
2025-07-21 20:00:00-04:00,nan,nan,nan
2025-04-21 20:00:00-04:00,nan,nan,nan
2025-01-28 19:00:00-05:00,11.65,11.59,-0.48
2024-10-22 20:00:00-04:00,12.48,11.8,-5.42
2024-07-23 20:00:00-04:00,10.54,10.7,1.5
2024-04-23 20:00:00-04:00,8.33,9.15,9.91
2024-01-23 19:00:00-05:00,10.93,11.26,3.0
2023-10-24 20:00:00-04:00,11.2,11.73,4.72
2023-07-25 20:00:00-04:00,9.01,9.88,9.67
2023-04-25 20:00:00-04:00,7.92,7.95,0.35
