,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 19:00:00-05:00,nan,nan,nan
2025-10-20 20:00:00-04:00,nan,nan,nan
2025-07-20 20:00:00-04:00,nan,nan,nan
2025-04-21 20:00:00-04:00,nan,nan,nan
2025-01-29 19:00:00-05:00,2.38,2.38,0.13
2024-10-22 20:00:00-04:00,2.32,2.33,0.22
2024-07-22 20:00:00-04:00,2.26,2.42,7.25
2024-04-23 20:00:00-04:00,2.15,2.29,6.29
2024-01-30 19:00:00-05:00,2.17,2.61,20.48
2023-10-24 20:00:00-04:00,2.1,2.1,0.03
2023-07-24 20:00:00-04:00,1.99,1.92,-3.38
2023-04-25 20:00:00-04:00,1.66,1.7,2.37
