,EPS Estimate,Reported EPS,Surprise(%)
2026-02-10 19:00:00-05:00,nan,nan,nan
2025-11-04 19:00:00-05:00,nan,nan,nan
2025-08-03 20:00:00-04:00,nan,nan,nan
2025-05-04 20:00:00-04:00,nan,nan,nan
2025-02-12 19:00:00-05:00,1.66,1.66,-0.18
2024-11-06 19:00:00-05:00,1.69,1.62,-4.41
2024-08-05 20:00:00-04:00,1.02,1.18,15.49
2024-05-06 20:00:00-04:00,1.38,1.44,4.46
2024-02-07 19:00:00-05:00,1.54,1.51,-1.76
2023-11-01 20:00:00-04:00,1.92,1.94,1.26
2023-08-07 20:00:00-04:00,0.99,0.91,-7.62
2023-05-08 20:00:00-04:00,1.26,1.2,-4.91
