,EPS Estimate,Reported EPS,Surprise(%)
2026-01-28 19:00:00-05:00,nan,nan,nan
2025-10-29 20:00:00-04:00,nan,nan,nan
2025-07-23 20:00:00-04:00,nan,nan,nan
2025-04-23 20:00:00-04:00,nan,nan,nan
2025-01-30 19:00:00-05:00,9.36,10.1,7.96
2024-10-31 20:00:00-04:00,8.62,8.82,2.35
2024-07-25 20:00:00-04:00,7.98,8.49,6.44
2024-04-25 20:00:00-04:00,7.92,7.55,-4.73
2024-02-01 19:00:00-05:00,8.73,7.07,-19.01
2023-10-26 20:00:00-04:00,7.94,8.25,3.85
2023-07-27 20:00:00-04:00,7.96,8.05,1.17
2023-04-27 20:00:00-04:00,7.48,6.65,-11.12
