,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 19:00:00-05:00,nan,nan,nan
2025-10-19 20:00:00-04:00,nan,nan,nan
2025-07-22 20:00:00-04:00,nan,nan,nan
2025-04-20 20:00:00-04:00,nan,nan,nan
2025-01-29 19:00:00-05:00,0.63,0.7,11.64
2024-10-21 20:00:00-04:00,0.61,0.67,10.3
2024-07-24 20:00:00-04:00,0.49,0.57,16.14
2024-04-22 20:00:00-04:00,0.4,0.43,8.64
2024-01-22 19:00:00-05:00,0.48,0.51,6.92
2023-10-24 20:00:00-04:00,0.4,0.42,5.71
2023-07-18 20:00:00-04:00,0.33,0.39,16.51
2023-04-18 20:00:00-04:00,0.26,0.28,7.48
