,EPS Estimate,Reported EPS,Surprise(%)
2025-02-04 19:00:00-05:00,0.59,0.64,8.66
2024-11-05 19:00:00-05:00,1.2,1.28,6.64
2024-07-30 20:00:00-04:00,1.08,1.14,5.31
2024-04-30 20:00:00-04:00,0.75,0.78,3.4
2024-01-29 19:00:00-05:00,0.51,0.51,0.26
2023-12-11 19:00:00-05:00,1.09,1.05,-3.95
2023-08-01 20:00:00-04:00,1.03,1.03,0.02
2023-05-04 20:00:00-04:00,0.73,0.75,2.34
2023-01-31 19:00:00-05:00,0.67,0.67,0.43
2022-11-02 20:00:00-04:00,0.98,0.99,0.75
2022-08-03 20:00:00-04:00,0.85,0.85,-0.29
2022-05-03 20:00:00-04:00,0.63,0.63,-0.08
