,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 19:00:00-05:00,nan,nan,nan
2025-10-28 20:00:00-04:00,nan,nan,nan
2025-07-29 20:00:00-04:00,nan,nan,nan
2025-04-29 20:00:00-04:00,nan,nan,nan
2025-01-29 19:00:00-05:00,7.82,6.64,-15.13
2024-10-30 20:00:00-04:00,7.2,7.51,4.26
2024-07-31 20:00:00-04:00,6.41,6.72,4.86
2024-05-01 20:00:00-04:00,6.22,6.47,4.01
2024-02-01 19:00:00-05:00,6.54,6.79,3.9
2023-11-01 20:00:00-04:00,6.67,6.77,1.45
2023-08-02 20:00:00-04:00,6.02,6.13,1.85
2023-05-04 20:00:00-04:00,5.22,5.41,3.59
