,Close,High,Low,Open,Volume,Dividends,Stock Splits
2021-09-23,333.19,334.98,330.66,333.36,845100,0.0,0.0
2021-09-24,337.73,339.1,333.86,334.37,608700,0.0,0.0
2021-09-27,339.17,343.08,338.63,338.63,613100,0.0,0.0
2021-09-28,340.2,342.77,338.4,338.69,767200,0.0,0.0
2021-09-29,344.65,347.51,337.84,340.66,762300,0.0,0.0
2021-09-30,341.96,346.22,341.71,345.23,981600,0.0,0.0
2021-10-01,342.69,344.56,338.47,343.46,587800,0.0,0.0
2021-10-04,347.2,348.74,343.23,343.38,893800,0.0,0.0
2021-10-05,351.2,352.52,345.42,346.93,569700,0.0,0.0
2021-10-06,358.26,358.4,348.06,350.08,839900,0.0,0.0
2021-10-07,363.37,364.46,358.91,358.91,696200,0.0,0.0
2021-10-08,370.04,371.19,362.72,363.86,690300,0.0,0.0
2021-10-11,373.3,376.55,368.25,370.34,790200,0.0,0.0
2021-10-12,370.37,374.72,369.44,372.79,715100,0.0,0.0
2021-10-13,369.07,370.23,364.21,369.81,671100,0.0,0.0
2021-10-14,370.25,372.98,369.3,370.59,514700,0.0,0.0
2021-10-15,375.39,376.68,371.33,371.33,665000,0.0,0.0
2021-10-18,374.0,376.78,372.71,374.01,422500,0.0,0.0
2021-10-19,379.13,379.16,372.99,375.59,445800,0.0,0.0
2021-10-20,380.63,381.71,377.43,378.6,340300,0.0,0.0
2021-10-21,382.43,382.99,376.92,379.8,398800,0.0,0.0
2021-10-22,385.69,385.79,380.15,383.3,524000,0.0,0.0
2021-10-25,386.08,387.42,383.19,385.13,473900,0.0,0.0
2021-10-26,376.54,378.61,372.85,374.68,1590200,0.0,0.0
2021-10-27,368.55,376.04,367.9,375.2,1009200,0.0,0.0
2021-10-28,340.53,362.09,336.26,361.34,2011200,0.0,0.0
2021-10-29,339.18,341.49,334.22,334.22,1351100,0.0,0.0
2021-11-01,336.93,342.58,335.09,338.97,777800,0.0,0.0
2021-11-02,335.36,340.17,332.64,338.97,933300,0.0,0.0
2021-11-03,336.22,336.83,331.85,332.34,675300,0.0,0.0
2021-11-04,338.65,341.38,335.43,335.43,988900,0.0,0.0
2021-11-05,345.97,348.03,340.42,342.77,1105800,0.0,0.0
2021-11-08,344.92,347.0,342.16,346.56,523900,0.0,0.0
2021-11-09,346.11,347.47,342.41,345.33,550400,0.0,0.0
2021-11-10,343.81,348.37,343.12,345.42,562500,0.0,0.0
2021-11-11,341.76,343.34,338.97,342.81,475400,0.0,0.0
2021-11-12,341.48,342.65,340.28,341.45,493300,0.0,0.0
2021-11-15,341.82,343.33,341.12,342.29,961600,0.0,0.0
2021-11-16,336.69,342.98,336.66,342.25,801100,0.0,0.0
2021-11-17,336.08,338.76,335.89,337.49,784800,0.0,0.0
2021-11-18,333.67,336.46,328.43,336.46,1438900,0.0,0.0
2021-11-19,335.29,336.59,330.13,333.87,789000,0.0,0.0
2021-11-22,344.81,346.89,335.48,336.54,943000,0.0,0.0
2021-11-23,345.81,349.65,343.73,345.23,776000,0.0,0.0
2021-11-24,343.12,349.7,342.58,345.99,607000,0.0,0.0
2021-11-26,337.57,340.72,335.42,336.43,524200,1.57,0.0
2021-11-29,339.87,342.16,336.28,338.85,532700,0.0,0.0
2021-11-30,332.63,338.34,332.18,337.69,1276200,0.0,0.0
2021-12-01,329.94,336.56,329.87,333.41,712000,0.0,0.0
2021-12-02,336.22,339.3,331.74,332.28,700700,0.0,0.0
2021-12-03,341.25,341.55,336.25,336.25,746400,0.0,0.0
2021-12-06,347.08,350.33,343.32,344.47,1096000,0.0,0.0
2021-12-07,345.85,348.14,344.02,346.29,919200,0.0,0.0
2021-12-08,347.21,350.3,345.56,346.68,467400,0.0,0.0
2021-12-09,350.8,351.27,344.16,345.78,753700,0.0,0.0
2021-12-10,353.86,354.62,349.03,351.13,480300,0.0,0.0
2021-12-13,359.84,361.38,353.7,354.01,904700,0.0,0.0
2021-12-14,358.78,364.59,358.07,359.19,906700,0.0,0.0
2021-12-15,361.26,362.06,356.85,359.27,672000,0.0,0.0
2021-12-16,361.16,365.31,360.02,362.56,721400,0.0,0.0
2021-12-17,359.96,362.9,359.07,361.89,1139400,0.0,0.0
2021-12-20,352.8,359.68,349.98,358.77,860800,0.0,0.0
2021-12-21,360.94,362.56,353.78,354.21,798300,0.0,0.0
2021-12-22,362.2,363.33,360.94,360.94,715200,0.0,0.0
2021-12-23,363.5,366.36,362.39,362.88,610500,0.0,0.0
2021-12-27,366.4,366.98,363.52,363.8,362200,0.0,0.0
2021-12-28,367.46,369.96,364.3,364.96,307800,0.0,0.0
2021-12-29,367.14,368.82,366.41,367.46,365200,0.0,0.0
2021-12-30,366.7,369.75,366.39,367.86,375900,0.0,0.0
2021-12-31,369.12,370.21,366.19,366.21,414100,0.0,0.0
2022-01-03,367.66,370.08,364.99,369.01,662100,0.0,0.0
2022-01-04,378.58,379.4,369.57,369.57,740500,0.0,0.0
2022-01-05,376.68,381.04,372.09,372.91,1072500,0.0,0.0
2022-01-06,378.85,381.29,376.11,379.13,764300,0.0,0.0
2022-01-07,381.85,382.55,377.72,379.85,908600,0.0,0.0
2022-01-10,383.58,387.98,380.73,386.22,1018100,0.0,0.0
2022-01-11,382.03,383.07,377.16,379.26,605000,0.0,0.0
2022-01-12,377.19,383.58,375.4,382.71,714800,0.0,0.0
2022-01-13,379.18,381.33,376.09,377.19,665300,0.0,0.0
2022-01-14,384.74,385.27,377.53,378.86,936100,0.0,0.0
2022-01-18,383.01,385.27,377.53,384.64,774800,0.0,0.0
2022-01-19,383.03,390.01,382.87,384.36,570100,0.0,0.0
2022-01-20,378.98,385.65,378.57,382.88,843900,0.0,0.0
2022-01-21,380.32,388.7,379.38,381.23,928100,0.0,0.0
2022-01-24,384.37,385.98,376.43,379.55,1303300,0.0,0.0
2022-01-25,384.49,386.77,374.79,381.18,987700,0.0,0.0
2022-01-26,384.53,389.8,380.68,383.86,1111000,0.0,0.0
2022-01-27,356.65,373.06,354.14,371.68,1797900,0.0,0.0
2022-01-28,362.57,363.09,352.22,353.27,921000,0.0,0.0
2022-01-31,352.75,360.61,349.87,359.29,1141900,0.0,0.0
2022-02-01,353.4,354.69,347.71,352.74,898400,0.0,0.0
2022-02-02,353.78,354.68,348.32,350.37,764800,0.0,0.0
2022-02-03,356.48,357.42,350.94,355.23,676100,0.0,0.0
2022-02-04,352.61,357.54,349.98,355.04,532400,0.0,0.0
2022-02-07,355.86,358.19,351.14,353.36,539800,0.0,0.0
2022-02-08,361.73,362.38,354.43,356.94,607500,0.0,0.0
2022-02-09,366.54,366.83,362.02,362.49,702800,0.0,0.0
2022-02-10,364.31,368.43,362.31,365.01,906000,0.0,0.0
2022-02-11,380.81,382.62,362.63,365.23,1772600,0.0,0.0
2022-02-14,372.49,378.92,365.03,378.59,1709900,0.0,0.0
2022-02-15,366.93,370.89,362.67,369.23,787600,0.0,0.0
2022-02-16,375.41,375.98,366.96,367.14,1086100,0.0,0.0
2022-02-17,379.65,382.75,373.26,374.56,887800,0.0,0.0
2022-02-18,373.11,380.95,372.94,379.07,1472200,0.0,0.0
2022-02-22,372.61,378.13,368.94,376.56,719200,0.0,0.0
2022-02-23,368.18,376.3,367.0,374.21,666100,0.0,0.0
2022-02-24,377.15,384.22,371.91,377.28,1548300,0.0,0.0
2022-02-25,392.23,393.58,376.6,376.6,1260000,1.57,0.0
2022-02-28,423.32,424.09,396.31,396.68,2603800,0.0,0.0
2022-03-01,436.69,437.64,424.83,425.42,2236300,0.0,0.0
2022-03-02,434.09,438.07,417.5,432.54,1784400,0.0,0.0
2022-03-03,430.55,435.72,422.58,433.14,1426100,0.0,0.0
2022-03-04,448.63,452.81,430.86,434.81,1675700,0.0,0.0
2022-03-07,457.61,469.93,451.86,452.31,2401800,0.0,0.0
2022-03-08,430.09,457.45,429.12,455.89,2448200,0.0,0.0
2022-03-09,430.77,437.4,418.83,422.73,1730700,0.0,0.0
2022-03-10,425.69,443.41,423.03,431.32,1442900,0.0,0.0
2022-03-11,417.73,430.71,417.15,428.63,1175900,0.0,0.0
2022-03-14,422.63,423.81,412.88,420.6,913600,0.0,0.0
2022-03-15,428.76,429.29,418.28,424.66,827500,0.0,0.0
2022-03-16,406.37,424.25,398.51,412.1,1878000,0.0,0.0
2022-03-17,410.55,416.48,406.55,412.69,978400,0.0,0.0
2022-03-18,409.74,414.96,406.29,409.82,1826100,0.0,0.0
2022-03-21,427.59,429.19,413.72,416.72,1293500,0.0,0.0
2022-03-22,427.3,428.93,419.87,428.08,741300,0.0,0.0
2022-03-23,427.9,432.76,423.69,428.93,587100,0.0,0.0
2022-03-24,435.22,435.77,427.09,427.97,665100,0.0,0.0
2022-03-25,438.68,440.83,434.06,434.06,480000,0.0,0.0
2022-03-28,427.78,436.4,425.68,434.54,661200,0.0,0.0
2022-03-29,427.31,431.43,413.02,416.19,893800,0.0,0.0
2022-03-30,434.04,437.06,429.4,430.36,624000,0.0,0.0
2022-03-31,428.19,438.44,427.69,430.82,648000,0.0,0.0
2022-04-01,435.43,435.5,425.16,427.57,699200,0.0,0.0
2022-04-04,433.04,437.12,425.46,436.05,713300,0.0,0.0
2022-04-05,434.69,443.77,431.32,431.32,576200,0.0,0.0
2022-04-06,441.82,446.57,435.52,435.63,806400,0.0,0.0
2022-04-07,450.73,452.52,439.49,440.42,761600,0.0,0.0
2022-04-08,443.93,456.95,439.8,452.64,909500,0.0,0.0
2022-04-11,442.47,450.91,442.05,446.53,869000,0.0,0.0
2022-04-12,443.56,446.82,439.77,443.59,632600,0.0,0.0
2022-04-13,444.75,450.05,440.74,448.08,563000,0.0,0.0
2022-04-14,447.32,450.24,443.62,448.54,1120300,0.0,0.0
2022-04-18,445.76,453.22,442.41,447.32,569300,0.0,0.0
2022-04-19,444.64,453.68,443.75,445.88,542500,0.0,0.0
2022-04-20,443.68,449.16,442.8,446.08,603500,0.0,0.0
2022-04-21,424.58,445.72,424.17,444.87,947900,0.0,0.0
2022-04-22,428.36,437.22,424.79,424.85,727000,0.0,0.0
2022-04-25,425.12,426.06,415.67,425.09,608200,0.0,0.0
2022-04-26,423.68,433.22,421.67,425.75,614300,0.0,0.0
2022-04-27,421.05,431.51,421.05,425.27,838400,0.0,0.0
2022-04-28,426.22,430.64,413.99,418.4,1112400,0.0,0.0
2022-04-29,420.7,430.22,419.39,428.56,945600,0.0,0.0
2022-05-02,419.95,425.71,413.54,418.52,759900,0.0,0.0
2022-05-03,432.04,433.94,420.98,425.53,1076000,0.0,0.0
2022-05-04,442.88,444.25,431.11,434.27,792100,0.0,0.0
2022-05-05,446.8,450.22,437.69,443.52,1559700,0.0,0.0
2022-05-06,448.75,449.48,438.2,444.62,925400,0.0,0.0
2022-05-09,434.66,447.05,433.1,446.13,880700,0.0,0.0
2022-05-10,430.82,436.93,428.11,433.19,924000,0.0,0.0
2022-05-11,427.48,438.86,426.13,430.54,805100,0.0,0.0
2022-05-12,431.59,431.72,423.86,429.05,942000,0.0,0.0
2022-05-13,433.56,435.11,428.3,432.5,576900,0.0,0.0
2022-05-16,438.58,441.69,433.67,434.36,586600,0.0,0.0
2022-05-17,439.73,442.54,434.18,439.06,580900,0.0,0.0
2022-05-18,435.51,442.6,432.05,439.68,758100,0.0,0.0
2022-05-19,429.41,434.09,420.51,430.25,758600,0.0,0.0
2022-05-20,424.46,431.7,418.9,431.02,636900,0.0,0.0
2022-05-23,437.33,438.77,427.3,427.64,561400,0.0,0.0
2022-05-24,451.05,452.33,436.19,436.19,794100,0.0,0.0
2022-05-25,447.72,454.23,447.28,451.09,594300,0.0,0.0
2022-05-26,447.54,456.21,446.77,450.7,760400,0.0,0.0
2022-05-27,452.4,452.68,444.54,447.97,646000,1.73,0.0
2022-05-31,449.72,450.41,439.02,447.79,1762600,0.0,0.0
2022-06-01,446.14,453.5,440.87,449.53,798600,0.0,0.0
2022-06-02,444.82,448.78,432.15,447.89,1151400,0.0,0.0
2022-06-03,459.71,459.93,444.14,444.14,872400,0.0,0.0
2022-06-06,460.18,465.06,458.84,460.58,586500,0.0,0.0
2022-06-07,472.87,473.1,458.1,460.12,742900,0.0,0.0
2022-06-08,454.02,472.37,453.65,468.79,853000,0.0,0.0
2022-06-09,444.86,452.87,444.39,451.92,843500,0.0,0.0
2022-06-10,445.73,447.67,435.33,441.43,964400,0.0,0.0
2022-06-13,442.71,447.59,439.71,441.84,1328000,0.0,0.0
2022-06-14,436.73,444.9,431.04,442.03,818500,0.0,0.0
2022-06-15,440.57,444.6,430.23,438.46,874400,0.0,0.0
2022-06-16,431.51,440.85,430.11,436.92,1055200,0.0,0.0
2022-06-17,426.61,434.12,419.06,429.56,1368400,0.0,0.0
2022-06-21,445.68,446.65,431.12,431.14,780500,0.0,0.0
2022-06-22,440.72,445.91,435.34,436.5,539800,0.0,0.0
2022-06-23,438.44,442.68,431.92,440.57,614400,0.0,0.0
2022-06-24,445.61,446.3,437.83,442.06,807800,0.0,0.0
2022-06-27,448.61,450.59,443.29,443.38,542600,0.0,0.0
2022-06-28,446.55,455.34,446.07,449.87,583200,0.0,0.0
2022-06-29,443.8,449.75,441.4,449.75,586900,0.0,0.0
2022-06-30,459.9,461.33,440.24,440.24,1355000,0.0,0.0
2022-07-01,467.4,468.87,455.16,459.9,607000,0.0,0.0
2022-07-05,446.25,461.47,437.69,460.37,1254400,0.0,0.0
2022-07-06,463.07,466.04,445.41,446.76,899600,0.0,0.0
2022-07-07,460.68,467.87,459.85,461.28,612700,0.0,0.0
2022-07-08,461.69,464.36,459.94,461.89,380900,0.0,0.0
2022-07-11,456.96,462.98,454.17,459.95,497200,0.0,0.0
2022-07-12,450.59,459.75,449.25,458.09,534800,0.0,0.0
2022-07-13,447.05,458.31,445.9,446.83,531500,0.0,0.0
2022-07-14,441.09,443.74,437.0,440.99,571400,0.0,0.0
2022-07-15,443.21,445.11,437.26,444.94,1451900,0.0,0.0
2022-07-18,431.74,446.28,430.72,444.94,706200,0.0,0.0
2022-07-19,439.55,440.39,425.85,426.78,751300,0.0,0.0
2022-07-20,438.28,442.8,434.5,440.14,593900,0.0,0.0
2022-07-21,436.1,437.39,431.29,436.6,528500,0.0,0.0
2022-07-22,434.23,445.19,432.46,439.53,864700,0.0,0.0
2022-07-25,435.64,441.81,433.51,434.26,826500,0.0,0.0
2022-07-26,427.31,437.36,426.98,435.47,702500,0.0,0.0
2022-07-27,428.42,430.21,424.18,428.2,744600,0.0,0.0
2022-07-28,436.73,438.1,416.95,421.29,1016600,0.0,0.0
2022-07-29,460.22,461.09,438.27,439.87,1199000,0.0,0.0
2022-08-01,457.08,469.13,453.8,462.59,933400,0.0,0.0
2022-08-02,462.29,469.31,453.78,463.05,687400,0.0,0.0
2022-08-03,462.96,465.23,452.65,461.28,845000,0.0,0.0
2022-08-04,459.39,467.19,458.89,463.2,654900,0.0,0.0
2022-08-05,458.96,459.72,451.08,457.13,522300,0.0,0.0
2022-08-08,451.72,461.35,447.61,460.27,614100,0.0,0.0
2022-08-09,455.25,463.37,454.56,455.5,667500,0.0,0.0
2022-08-10,454.69,456.47,451.24,455.98,711100,0.0,0.0
2022-08-11,451.97,455.76,449.57,455.51,690400,0.0,0.0
2022-08-12,460.87,461.05,450.92,452.17,701600,0.0,0.0
2022-08-15,467.88,470.33,456.56,459.33,586100,0.0,0.0
2022-08-16,466.56,469.54,464.38,466.4,500800,0.0,0.0
2022-08-17,473.3,476.94,463.81,463.89,852000,0.0,0.0
2022-08-18,473.66,477.81,471.3,474.72,592000,0.0,0.0
2022-08-19,471.61,474.0,468.81,472.93,606600,0.0,0.0
2022-08-22,465.3,473.91,464.87,468.97,607700,0.0,0.0
2022-08-23,464.05,466.68,460.96,464.01,451500,0.0,0.0
2022-08-24,469.82,471.18,465.68,466.28,612600,0.0,0.0
2022-08-25,475.19,475.31,467.79,469.92,375300,0.0,0.0
2022-08-26,467.84,479.05,467.44,475.79,448500,1.73,0.0
2022-08-29,468.5,471.74,460.1,462.95,499500,0.0,0.0
2022-08-30,463.79,469.41,461.59,469.26,573700,0.0,0.0
2022-08-31,460.96,465.4,459.98,463.99,725100,0.0,0.0
2022-09-01,463.21,464.29,458.08,459.0,564100,0.0,0.0
2022-09-02,459.96,468.08,457.82,466.75,512100,0.0,0.0
2022-09-06,462.65,466.94,459.73,459.81,569300,0.0,0.0
2022-09-07,470.4,470.82,459.01,460.78,512300,0.0,0.0
2022-09-08,472.28,472.37,464.15,469.72,584900,0.0,0.0
2022-09-09,473.9,477.73,468.94,472.03,704600,0.0,0.0
2022-09-12,465.12,473.61,464.31,473.55,918500,0.0,0.0
2022-09-13,452.22,470.03,448.67,462.48,836500,0.0,0.0
2022-09-14,467.6,467.91,455.04,455.96,1157400,0.0,0.0
2022-09-15,467.8,470.38,461.49,465.53,758000,0.0,0.0
2022-09-16,467.91,470.47,463.19,466.14,1115500,0.0,0.0
2022-09-19,470.68,475.02,463.91,465.97,842900,0.0,0.0
2022-09-20,476.4,478.4,463.89,470.67,875700,0.0,0.0
2022-09-21,475.31,497.12,475.06,487.48,1246600,0.0,0.0
2022-09-22,478.77,482.79,465.08,475.21,1206800,0.0,0.0
2022-09-23,461.76,474.35,457.19,474.35,877700,0.0,0.0
2022-09-26,457.47,464.85,455.53,460.37,657200,0.0,0.0
2022-09-27,457.25,462.12,454.45,460.33,1023800,0.0,0.0
2022-09-28,466.46,468.54,447.74,458.59,948300,0.0,0.0
2022-09-29,453.72,464.92,447.96,463.53,910900,0.0,0.0
2022-09-30,453.56,457.11,449.88,449.88,1134500,0.0,0.0
2022-10-03,468.4,472.47,457.11,459.46,910600,0.0,0.0
2022-10-04,472.81,479.41,469.66,471.02,985700,0.0,0.0
2022-10-05,467.19,472.06,463.55,469.65,620800,0.0,0.0
2022-10-06,467.94,468.97,463.85,466.48,604900,0.0,0.0
2022-10-07,478.41,478.83,465.81,467.87,1097600,0.0,0.0
2022-10-10,485.88,490.86,480.26,481.05,1375700,0.0,0.0
2022-10-11,489.23,496.23,485.33,486.17,836500,0.0,0.0
2022-10-12,474.84,490.04,474.66,490.04,972500,0.0,0.0
2022-10-13,483.57,485.13,469.05,470.7,922000,0.0,0.0
2022-10-14,447.65,479.27,446.61,478.04,1642700,0.0,0.0
2022-10-17,458.16,461.64,449.65,450.56,1122600,0.0,0.0
2022-10-18,488.74,491.72,461.91,462.9,1853200,0.0,0.0
2022-10-19,492.71,498.38,483.65,486.85,1342700,0.0,0.0
2022-10-20,494.18,498.09,491.02,493.53,877900,0.0,0.0
2022-10-21,504.04,506.63,491.35,494.3,1054300,0.0,0.0
2022-10-24,507.22,515.59,505.6,508.82,866600,0.0,0.0
2022-10-25,507.98,509.19,499.01,501.83,763800,0.0,0.0
2022-10-26,512.07,516.14,506.18,510.69,940900,0.0,0.0
2022-10-27,516.43,518.65,489.9,494.32,1689500,0.0,0.0
2022-10-28,528.58,536.45,512.08,520.84,1316600,0.0,0.0
2022-10-31,529.45,533.93,524.59,525.39,1089000,0.0,0.0
2022-11-01,516.79,530.51,515.22,530.04,1303100,0.0,0.0
2022-11-02,511.41,520.45,510.95,515.02,1111900,0.0,0.0
2022-11-03,506.79,512.42,506.75,509.23,1200000,0.0,0.0
2022-11-04,504.14,508.38,491.84,507.26,1242000,0.0,0.0
2022-11-07,515.72,518.43,502.01,504.41,804500,0.0,0.0
2022-11-08,521.66,522.82,513.36,514.34,652600,0.0,0.0
2022-11-09,514.14,523.84,513.83,521.4,601600,0.0,0.0
2022-11-10,512.65,521.51,505.06,521.51,1220000,0.0,0.0
2022-11-11,475.14,500.34,472.73,499.51,2267400,0.0,0.0
2022-11-14,464.58,482.25,461.41,478.33,2194500,0.0,0.0
2022-11-15,482.88,491.83,462.82,467.72,1902800,0.0,0.0
2022-11-16,487.13,489.59,478.37,481.22,1066900,0.0,0.0
2022-11-17,500.36,501.27,486.83,486.95,950800,0.0,0.0
2022-11-18,501.88,506.09,497.45,500.35,863500,0.0,0.0
2022-11-21,509.06,513.47,501.95,503.12,861500,0.0,0.0
2022-11-22,505.96,514.75,504.78,511.03,635300,0.0,0.0
2022-11-23,503.73,507.04,499.9,505.75,553600,0.0,0.0
2022-11-25,510.72,512.61,505.15,509.79,254400,1.73,0.0
2022-11-28,507.86,513.33,505.5,507.71,490600,0.0,0.0
2022-11-29,511.22,512.52,506.24,507.85,385500,0.0,0.0
2022-11-30,516.0,517.55,507.45,510.83,786500,0.0,0.0
2022-12-01,513.11,518.06,504.69,517.29,568100,0.0,0.0
2022-12-02,527.91,532.04,510.29,511.44,843500,0.0,0.0
2022-12-05,523.87,525.58,516.54,522.03,671100,0.0,0.0
2022-12-06,514.57,526.17,511.23,526.17,576600,0.0,0.0
2022-12-07,522.69,523.4,512.72,514.92,583000,0.0,0.0
2022-12-08,523.02,529.02,521.77,527.33,378700,0.0,0.0
2022-12-09,511.79,528.03,511.68,521.52,589600,0.0,0.0
2022-12-12,517.83,518.51,508.87,513.3,540500,0.0,0.0
2022-12-13,508.55,519.65,506.37,519.6,853700,0.0,0.0
2022-12-14,514.54,520.24,507.93,511.61,575900,0.0,0.0
2022-12-15,511.35,516.08,505.66,515.46,483200,0.0,0.0
2022-12-16,512.69,515.12,504.7,510.08,1429000,0.0,0.0
2022-12-19,515.25,520.56,509.39,512.41,783700,0.0,0.0
2022-12-20,512.4,523.27,511.04,516.33,642000,0.0,0.0
2022-12-21,521.32,523.03,512.6,513.78,518600,0.0,0.0
2022-12-22,514.14,524.52,509.31,521.52,434600,0.0,0.0
2022-12-23,517.43,518.86,512.7,514.47,475700,0.0,0.0
2022-12-27,523.64,526.4,519.59,520.56,454500,0.0,0.0
2022-12-28,522.89,527.69,522.72,525.83,718100,0.0,0.0
2022-12-29,524.43,526.57,520.76,522.7,487100,0.0,0.0
2022-12-30,527.92,529.14,522.02,525.33,564700,0.0,0.0
2023-01-03,522.81,530.04,520.46,527.25,615200,0.0,0.0
2023-01-04,509.38,522.83,505.43,518.49,939800,0.0,0.0
2023-01-05,511.38,516.4,505.98,509.46,766600,0.0,0.0
2023-01-06,504.51,523.31,488.67,512.63,1084600,0.0,0.0
2023-01-09,479.35,501.23,472.29,501.23,1853000,0.0,0.0
2023-01-10,479.71,486.02,475.03,480.86,902200,0.0,0.0
2023-01-11,476.95,483.17,473.62,480.11,944000,0.0,0.0
2023-01-12,472.16,477.98,470.13,475.77,1097800,0.0,0.0
2023-01-13,446.47,459.02,440.04,459.02,2608900,0.0,0.0
2023-01-17,440.8,450.14,439.02,448.32,1934700,0.0,0.0
2023-01-18,431.6,439.36,431.06,439.02,1927400,0.0,0.0
2023-01-19,427.97,438.32,427.87,433.62,1376600,0.0,0.0
2023-01-20,436.14,437.63,425.82,431.53,2130900,0.0,0.0
2023-01-23,436.25,439.74,433.79,437.31,1054900,0.0,0.0
2023-01-24,444.42,447.98,433.47,437.55,1119100,0.0,0.0
2023-01-25,448.27,450.89,442.83,442.95,1141700,0.0,0.0
2023-01-26,429.09,457.86,424.75,443.15,3119200,0.0,0.0
2023-01-27,423.46,429.59,416.97,419.13,2143600,0.0,0.0
2023-01-30,425.04,434.1,422.34,430.58,1531200,0.0,0.0
2023-01-31,433.51,433.54,421.5,427.11,1320500,0.0,0.0
2023-02-01,428.24,434.46,427.78,431.01,901300,0.0,0.0
2023-02-02,426.56,430.26,421.86,425.19,1236700,0.0,0.0
2023-02-03,426.35,439.72,425.75,436.38,1388300,0.0,0.0
2023-02-06,434.4,439.03,428.61,428.7,1321300,0.0,0.0
2023-02-07,437.49,439.4,429.11,433.47,1098500,0.0,0.0
2023-02-08,441.27,442.07,435.75,436.38,961400,0.0,0.0
2023-02-09,439.13,446.94,437.73,441.03,951700,0.0,0.0
2023-02-10,448.82,449.27,441.63,442.3,967900,0.0,0.0
2023-02-13,449.23,455.72,444.11,452.64,922200,0.0,0.0
2023-02-14,452.35,455.65,450.76,452.71,1252900,0.0,0.0
2023-02-15,445.99,452.91,444.05,450.81,828100,0.0,0.0
2023-02-16,450.26,453.34,441.57,443.35,968200,0.0,0.0
2023-02-17,455.37,455.41,447.77,450.35,830100,0.0,0.0
2023-02-21,458.58,463.61,453.38,459.38,1272800,0.0,0.0
2023-02-22,463.21,465.89,458.58,458.59,1289100,0.0,0.0
2023-02-23,460.82,466.7,457.38,462.07,995300,0.0,0.0
2023-02-24,457.3,464.19,455.01,458.99,629300,1.73,0.0
2023-02-27,456.49,460.4,453.86,457.03,681400,0.0,0.0
2023-02-28,450.7,458.11,449.92,456.89,764400,0.0,0.0
2023-03-01,449.18,452.21,445.98,448.62,588800,0.0,0.0
2023-03-02,454.74,455.33,447.03,447.03,549000,0.0,0.0
2023-03-03,453.87,457.1,451.1,456.59,726800,0.0,0.0
2023-03-06,456.63,460.69,452.49,453.14,761200,0.0,0.0
2023-03-07,458.55,462.22,457.08,457.25,923200,0.0,0.0
2023-03-08,451.8,461.89,447.6,458.36,1089000,0.0,0.0
2023-03-09,445.77,456.06,444.96,456.06,834900,0.0,0.0
2023-03-10,446.49,449.8,443.98,445.28,772200,0.0,0.0
2023-03-13,444.51,449.49,440.61,441.55,1237200,0.0,0.0
2023-03-14,440.55,446.69,436.25,444.67,1782800,0.0,0.0
2023-03-15,435.93,443.19,427.16,436.0,1513200,0.0,0.0
2023-03-16,437.14,442.79,435.05,436.13,1074800,0.0,0.0
2023-03-17,430.78,437.15,428.56,436.81,1599300,0.0,0.0
2023-03-20,436.28,439.24,432.15,432.4,662300,0.0,0.0
2023-03-21,436.98,441.52,434.15,440.68,680100,0.0,0.0
2023-03-22,430.78,439.33,430.29,437.21,726100,0.0,0.0
2023-03-23,431.6,433.17,427.97,431.18,1123900,0.0,0.0
2023-03-24,442.09,443.02,430.2,432.22,1006400,0.0,0.0
2023-03-27,445.01,446.51,442.03,445.82,626800,0.0,0.0
2023-03-28,445.74,448.16,444.37,445.07,476800,0.0,0.0
2023-03-29,448.23,449.21,444.28,446.1,584200,0.0,0.0
2023-03-30,447.66,449.54,445.25,447.15,541500,0.0,0.0
2023-03-31,448.38,449.93,446.17,449.6,640600,0.0,0.0
2023-04-03,455.63,457.92,449.28,449.91,577600,0.0,0.0
2023-04-04,454.57,458.3,451.56,455.18,495200,0.0,0.0
2023-04-05,457.3,459.91,453.72,453.72,707000,0.0,0.0
2023-04-06,456.8,462.5,454.76,460.96,575800,0.0,0.0
2023-04-10,462.77,464.35,457.37,457.37,594800,0.0,0.0
2023-04-11,454.74,462.36,454.02,462.36,657000,0.0,0.0
2023-04-12,459.11,461.01,452.56,453.92,574900,0.0,0.0
2023-04-13,460.46,462.31,456.1,458.36,540000,0.0,0.0
2023-04-14,458.91,459.42,455.22,456.95,501800,0.0,0.0
2023-04-17,461.07,463.88,457.76,459.32,598400,0.0,0.0
2023-04-18,465.61,469.43,461.99,461.99,756100,0.0,0.0
2023-04-19,463.28,468.84,462.44,466.58,482600,0.0,0.0
2023-04-20,460.48,464.58,458.43,464.58,511700,0.0,0.0
2023-04-21,458.35,461.97,455.28,461.97,1519500,0.0,0.0
2023-04-24,457.31,458.97,453.02,457.54,593600,0.0,0.0
2023-04-25,452.02,456.52,451.0,456.52,691400,0.0,0.0
2023-04-26,436.11,450.91,436.09,449.32,1413000,0.0,0.0
2023-04-27,444.45,446.4,430.2,439.4,1371000,0.0,0.0
2023-04-28,447.94,448.23,442.37,447.07,708600,0.0,0.0
2023-05-01,449.35,452.56,446.31,448.6,630200,0.0,0.0
2023-05-02,435.84,447.52,435.62,447.51,770300,0.0,0.0
2023-05-03,430.89,439.21,430.75,434.6,520200,0.0,0.0
2023-05-04,429.45,432.41,422.62,430.47,645700,0.0,0.0
2023-05-05,433.9,435.49,429.16,430.64,474700,0.0,0.0
